eventID,year,month,day,hour,minute,second,timeError,latitude,longitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,magnitudeType,location,event_type
61206197,2015,7,17,17,47,0,,9.11,126.91,,,,9,,4.7,Ms,079 km N 88° E of Tandag ( Surigao del Sur),TECTONIC
61206315,2015,12,25,21,41,0,,5.64,125.9,,,,31,,4.7,Ms,053 km N 64° E of Sarangani (Davao Occidental),TECTONIC
61206525,2015,11,15,4,16,0,,5.13,127.54,,,,101,,4.7,Ms,228 km S 68° E of Jose Abad Santos (Davao Occidental),TECTONIC
61206558,2015,11,6,17,33,0,,7.18,125.52,,,,14,,4.7,Ms,016 km N 36° W of Davao City (Davao Del Sur),TECTONIC
61206645,2015,10,22,6,2,0,,3.46,124.62,,,,4,,4.7,Ms,238 km S 23° W of Sarangani (Davao Occidental),TECTONIC
61206672,2015,10,15,20,37,0,,5.46,127.4,,,,127,,4.7,Ms,197 km S 48° E of Governor Generoso (Davao Oriental),TECTONIC
61206703,2015,10,7,14,37,0,,12.33,123.73,,,,11,,4.7,Ms,015 km S 79° E of Masbate (Masbate),TECTONIC
61206998,2015,8,12,22,21,0,,20.96,122.1,,,,188,,4.7,Ms,033 km N 58° E of Itbayat (Batanes),TECTONIC
61207125,2015,7,17,17,47,0,,9.11,126.91,,,,9,,4.7,Ms,079 km N 88° E of Tandag ( Surigao del Sur),TECTONIC
61207355,2015,12,25,21,41,0,,5.64,125.9,,,,31,,4.7,Ms,053 km N 64° E of Sarangani (Davao Occidental),TECTONIC
61207565,2015,11,15,4,16,0,,5.13,127.54,,,,101,,4.7,Ms,228 km S 68° E of Jose Abad Santos (Davao Occidental),TECTONIC
61207598,2015,11,6,17,33,0,,7.18,125.52,,,,14,,4.7,Ms,016 km N 36° W of Davao City (Davao Del Sur),TECTONIC
61207685,2015,10,22,6,2,0,,3.46,124.62,,,,4,,4.7,Ms,238 km S 23° W of Sarangani (Davao Occidental),TECTONIC
61207712,2015,10,15,20,37,0,,5.46,127.4,,,,127,,4.7,Ms,197 km S 48° E of Governor Generoso (Davao Oriental),TECTONIC
61207743,2015,10,7,14,37,0,,12.33,123.73,,,,11,,4.7,Ms,015 km S 79° E of Masbate (Masbate),TECTONIC
61208038,2015,8,12,22,21,0,,20.96,122.1,,,,188,,4.7,Ms,033 km N 58° E of Itbayat (Batanes),TECTONIC
61208165,2015,7,17,17,47,0,,9.11,126.91,,,,9,,4.7,Ms,079 km N 88° E of Tandag ( Surigao del Sur),TECTONIC
61208396,2015,5,22,10,59,0,,11.49,124.36,,,,10,,4.7,Ms,009 km S 25° W of Naval (Biliran),TECTONIC
61208425,2015,5,13,17,0,0,,13.01,124.22,,,,6,,4.7,Ms,021 km S 25° E of Rapu-Rapu (Albay),TECTONIC
61208690,2015,3,7,22,53,0,,13.16,124.12,,,,10,,4.7,Ms,046 km N 85° E of Legaspi City,TECTONIC
61208692,2015,3,7,16,38,0,,5.26,125.92,,,,81,,4.7,Ms,053 km S 68° E of Sarangani (Davao Occidental),TECTONIC
61208721,2015,3,1,7,1,0,,4.54,125.85,,,,37,,4.7,Ms,107 km S 23° E of Sarangani (Davao Occidental),TECTONIC
61208754,2015,12,25,21,41,0,,5.64,125.9,,,,31,,4.7,Ms,053 km N 64° E of Sarangani (Davao Occidental),TECTONIC
61208964,2015,11,15,4,16,0,,5.13,127.54,,,,101,,4.7,Ms,228 km S 68° E of Jose Abad Santos (Davao Occidental),TECTONIC
61208997,2015,11,6,17,33,0,,7.18,125.52,,,,14,,4.7,Ms,016 km N 36° W of Davao City (Davao Del Sur),TECTONIC
61209084,2015,10,22,6,2,0,,3.46,124.62,,,,4,,4.7,Ms,238 km S 23° W of Sarangani (Davao Occidental),TECTONIC
61209111,2015,10,15,20,37,0,,5.46,127.4,,,,127,,4.7,Ms,197 km S 48° E of Governor Generoso (Davao Oriental),TECTONIC
61209142,2015,10,7,14,37,0,,12.33,123.73,,,,11,,4.7,Ms,015 km S 79° E of Masbate (Masbate),TECTONIC
61209437,2015,8,12,22,21,0,,20.96,122.1,,,,188,,4.7,Ms,033 km N 58° E of Itbayat (Batanes),TECTONIC
61209564,2015,7,17,17,47,0,,9.11,126.91,,,,9,,4.7,Ms,079 km N 88° E of Tandag ( Surigao del Sur),TECTONIC
61209795,2015,5,22,10,59,0,,11.49,124.36,,,,10,,4.7,Ms,009 km S 25° W of Naval (Biliran),TECTONIC
61209824,2015,5,13,17,0,0,,13.01,124.22,,,,6,,4.7,Ms,021 km S 25° E of Rapu-Rapu (Albay),TECTONIC
61209911,2015,12,25,21,41,0,,5.64,125.9,,,,31,,4.7,Ms,053 km N 64° E of Sarangani (Davao Occidental),TECTONIC
61210121,2015,11,15,4,16,0,,5.13,127.54,,,,101,,4.7,Ms,228 km S 68° E of Jose Abad Santos (Davao Occidental),TECTONIC
61210154,2015,11,6,17,33,0,,7.18,125.52,,,,14,,4.7,Ms,016 km N 36° W of Davao City (Davao Del Sur),TECTONIC
61210221,2015,12,25,21,41,0,,5.64,125.9,,,,31,,4.7,Ms,053 km N 64° E of Sarangani (Davao Occidental),TECTONIC
61210431,2015,11,15,4,16,0,,5.13,127.54,,,,101,,4.7,Ms,228 km S 68° E of Jose Abad Santos (Davao Occidental),TECTONIC
61210464,2015,11,6,17,33,0,,7.18,125.52,,,,14,,4.7,Ms,016 km N 36° W of Davao City (Davao Del Sur),TECTONIC
61210551,2015,10,22,6,2,0,,3.46,124.62,,,,4,,4.7,Ms,238 km S 23° W of Sarangani (Davao Occidental),TECTONIC
61210578,2015,10,15,20,37,0,,5.46,127.4,,,,127,,4.7,Ms,197 km S 48° E of Governor Generoso (Davao Oriental),TECTONIC
61210609,2015,10,7,14,37,0,,12.33,123.73,,,,11,,4.7,Ms,015 km S 79° E of Masbate (Masbate),TECTONIC
61210663,2015,12,25,21,41,0,,5.64,125.9,,,,31,,4.7,Ms,053 km N 64° E of Sarangani (Davao Occidental),TECTONIC
61210873,2015,11,15,4,16,0,,5.13,127.54,,,,101,,4.7,Ms,228 km S 68° E of Jose Abad Santos (Davao Occidental),TECTONIC
61210906,2015,11,6,17,33,0,,7.18,125.52,,,,14,,4.7,Ms,016 km N 36° W of Davao City (Davao Del Sur),TECTONIC
61210993,2015,10,22,6,2,0,,3.46,124.62,,,,4,,4.7,Ms,238 km S 23° W of Sarangani (Davao Occidental),TECTONIC
61211020,2015,10,15,20,37,0,,5.46,127.4,,,,127,,4.7,Ms,197 km S 48° E of Governor Generoso (Davao Oriental),TECTONIC
61211051,2015,10,7,14,37,0,,12.33,123.73,,,,11,,4.7,Ms,015 km S 79° E of Masbate (Masbate),TECTONIC
61211395,2016,4,6,22,19,12,,3,125.79,,,,127,,4.7,Ms,272 km S 07° E of Sarangani (Davao Occidental),TECTONIC
61211571,2016,8,15,5,28,12,,5.72,126.21,,,,97,,4.7,Ms,068 km S 75° E of Jose Abad Santos (Davao Occidental),TECTONIC
61211954,2016,12,13,6,4,59,,6.34,126.8,,,,107,,4.7,Ms,087 km S 67° E of Governor Generoso (Davao Oriental),TECTONIC
61212095,2016,2,26,19,51,2,,7.19,126.66,,,,47,,4.7,Ms,014 km S 81°E of Manay (Davao Oriental),TECTONIC
61212181,2016,2,13,20,14,33,,10.55,125.24,,,,211,,4.7,Ms,009 km N 75°E of Silago (Southern Leyte),TECTONIC
61212220,2016,2,8,15,25,11,,5.78,126.66,,,,72,,4.7,Ms,116 km S 84° E of Jose Abad Santos (Davao Occidental),TECTONIC
61212262,2016,2,3,16,5,9,,6.24,125.5,,,,60,,4.7,Ms,021 km N 79° W of Don Marcelino (Davao Occidental),TECTONIC
61212408,2016,1,11,19,14,41,,3.59,127.47,,,,10,,4.7,Ms,301 km S 47° E of Sarangani (Davao Occidental),TECTONIC
61212560,2016,7,24,1,45,9,,20.65,121.11,,,,9,,4.7,Ms,079 km S 78° W of Itbayat (Batanes),TECTONIC
61212690,2016,7,10,5,37,39,,8.47,125.8,,,,60,,4.7,Ms,003km N 39° E of Talacogon (Agusan Del Sur),TECTONIC
61212892,2016,6,12,22,55,34,,11.13,126.58,,,,29,,4.7,Ms,095 km N 84° E of Guiuan (Eastern Samar),TECTONIC
61213156,2016,3,13,5,51,20,,14.67,123.14,,,,34,,4.7,Ms,057 km N 42° E of Paracale (Camarines Norte),TECTONIC
61213220,2016,3,4,3,59,41,,3.94,125.98,,,,6,,4.7,Ms,178 km S 20°E of Sarangani (Davao Occidental),TECTONIC
61213370,2016,5,17,13,58,18,,5.85,126.02,,,,112,,4.7,Ms,045km S 85° E of Jose Abad Santos (Davao Occidental),TECTONIC
61213402,2016,5,13,0,7,15,,12.03,124.88,,,,16,,4.7,Ms,032km N 02° E of Catbalogan (Samar),TECTONIC
61213628,2016,11,19,23,1,14,,3.72,123.08,,,,546,,4.7,Ms,314 km S 40° W of Kalingalan Caluang (Sulu),TECTONIC
61213630,2016,11,19,19,31,3,,5.46,127.95,,,,37,,4.7,Ms,246 km S 58° E of Governor Generoso (Davao Oriental),TECTONIC
61213632,2016,11,19,17,36,25,,3.61,125.9,,,,108,,4.7,Ms,207 km S 13° E of Sarangani (Davao Occidental),TECTONIC
61214675,2016,9,2,12,2,48,,6.43,123.81,,,,1,,4.7,Ms,031km S 58° W of Kalamansig (Sultan Kudarat),TECTONIC
61215030,2017,4,15,19,37,23,,13.65,120.73,,,,19,,4.7,Ms,026 km S 63° W of Mabini (Batangas),TECTONIC
61215067,2017,4,14,14,2,51,,7.71,124.65,,,,1,,4.7,Ms,014 km N 59° W of Wao (Lanao Del Sur),TECTONIC
61215074,2017,4,14,11,20,2,,7.68,124.67,,,,1,,4.7,Ms,010 km N 69° W of Wao (Lanao Del Sur),TECTONIC
61215397,2017,4,8,17,26,40,,13.85,119.82,,,,47,,4.7,MLv,033 km S 89° W of Lubang (Occidental Mindoro),TECTONIC
61215441,2017,4,8,8,36,0,,13.84,120.93,,,,24,,4.7,MLv,015 km N 87° W of Mabini (Batangas),TECTONIC
61215523,2017,4,5,14,32,41,,13.67,120.93,,,,9,,4.7,Ms,020 km S 06° E of San Luis (Batangas),TECTONIC
61216449,2017,2,23,1,50,0,,7.11,125.58,,,,14,,4.7,Ms,009 km N 42° W of Davao City (Davao del Sur),TECTONIC
61216456,2017,2,22,5,31,0,,4.16,127.6,,,,56,,4.7,Ms,275 km S 59° E of Sarangani (Davao Occidental),TECTONIC
61217038,2017,1,7,2,38,0,,5.62,126.6,,,,57,,4.7,Ms,113 km S 75° E of Jose Abad Santos (Davao Occidental),TECTONIC
61217722,2017,6,24,20,37,3,,17.54,119.88,,,,30,,4.7,Ms,051 km S 85° W of Santa Catalina (Ilocos Sur),TECTONIC
61218612,2017,5,20,5,17,27,,6.42,127.03,,,,94,,4.7,Ms,094 km S 43° E of Tarragona (Davao Oriental),TECTONIC
61220303,2018,4,16,8,45,47,,12.44,125.71,,,,12,,4.7,Ms,036 km N 37° E of San Policarpo (Eastern Samar),TECTONIC
61221342,2018,12,20,15,2,0,,5.6,125.85,,,,103,,4.7,Ms,041 km S 40 °E of Jose Abad Santos (Davao Occidental),TECTONIC
61221464,2018,12,10,3,0,0,,3.46,122.26,,,,621,,4.7,Ms,275 km S 46° E of South Ubian (Tawi-tawi),TECTONIC
61221479,2018,12,9,5,10,0,,9.38,122.95,,,,7,,4.7,Ms,022 km S 54° W of Pamplona (Negros Oriental),TECTONIC
61221550,2018,12,5,8,13,0,,4.04,126.2,,,,89,,4.7,Ms,174 km S 28° E of Sarangani (Davao Occidental),TECTONIC
61221931,2018,2,6,4,59,15,,18.29,120.7,,,,50,,4.7,Ms,010 km N 64° E of Bacarra (Ilocos Norte),TECTONIC
61222057,2018,1,26,22,21,52,,9.23,123.2,,,,5,,4.7,Ms,009km N 59° W of Dauin (Negros Oriental),TECTONIC
61222489,2018,7,26,1,9,46,,19.08,121.21,,,,18,,4.7,Ms,035 km S 50° W of Calayan (Cagayan),TECTONIC
61222719,2018,7,10,7,53,55,,9.76,125.4,,,,9,,4.7,Ms,003 km S 54° W of San Francisco (Anao-aon) (Surigao Del Norte),TECTONIC
61223453,2018,3,29,17,20,46,,11.73,125.58,,,,20,,4.7,Ms,021 km N 49° E of Borongan (Eastern Samar),TECTONIC
61223563,2018,3,20,11,10,43,,6.7,123.68,,,,620,,4.7,Ms,044 km N 72° W of Kalamansig (Sultan Kudarat),TECTONIC
61223624,2018,3,14,13,37,22,,5.14,127.57,,,,109,,4.7,Ms,232 km S 69° E of Jose Abad Santos (Davao Occidental),TECTONIC
61223793,2018,5,31,15,44,23,,4.02,126.5,,,,39,,4.7,Ms,194 km S 36° E of Sarangani (Davao Occidental),TECTONIC
61225124,2018,10,28,7,53,19,,3.72,126.43,,,,155,,4.7,Ms,212 km S 29° E of Sarangani (Davao Occidental),TECTONIC
61225150,2018,10,27,10,39,5,,18.42,120.82,,,,15,,4.7,Ms,017 km S 08° E of Pagudpud (Ilocos Norte),TECTONIC
61226047,2018,9,15,19,19,10,,6.17,119.97,,,,35,,4.7,Ms,070 km S 77° W of Pangutaran (Sulu),TECTONIC
61226476,2019,4,28,3,59,51,,9.6,126.78,,,,2,,4.7,Ms,072 km S 74° E of General Luna (Surigao Del Norte),TECTONIC
61226558,2019,4,27,11,11,20,,9.85,126.57,,,,8,,4.7,Ms,046 km N 80° E of General Luna (Surigao Del Norte),TECTONIC
61226811,2019,4,24,3,43,49,,7.92,126.84,,,,14,,4.7,Ms,049 km N 38° E of Baganga (Davao Oriental),TECTONIC
61227798,2019,8,21,0,2,55,,5.87,127.03,,,,142,,4.7,Ms,136 km S 51° E of Governor Generoso (Davao Oriental),TECTONIC
61228696,2019,12,20,16,55,47,,6.69,125.13,,,,9,,4.7,Ms,009 km S 78° W of Magsaysay (Davao Del Sur),TECTONIC
61230009,2019,2,17,20,36,58,,20.55,122.09,,,,155,,4.7,Ms,016 km N 50° E of Basco (Batanes),TECTONIC
61230514,2019,2,8,16,9,26,,9.7,126.53,,,,12,,4.7,Ms,042 km S 77° E of General Luna (Surigao Del Norte),TECTONIC
61230521,2019,2,8,15,28,32,,9.82,126.47,,,,10,,4.7,Ms,035 km N 84° E of General Luna (Surigao Del Norte),TECTONIC
61230564,2019,2,8,12,45,38,,9.76,126.57,,,,11,,4.7,Ms,046 km S 86° E of General Luna (Surigao Del Norte),TECTONIC
61230569,2019,2,8,12,29,28,,9.88,126.3,,,,24,,4.7,Ms,019 km N 55° E of General Luna (Surigao Del Norte),TECTONIC
61230671,2019,2,4,0,32,11,,13.25,125.09,,,,3,,4.7,Ms,076 km N 06° E of Laoang (Northern Samar),TECTONIC
61230813,2019,1,28,6,6,13,,9.76,126.58,,,,13,,4.7,Ms,046 km S 87° E of General Luna (Surigao Del Norte),TECTONIC
61230969,2019,1,20,7,47,55,,5.62,121.69,,,,40,,4.7,Ms,089 km S 58° E of Jolo (Sulu),TECTONIC
61231087,2019,1,12,13,20,11,,18.13,120.51,,,,38,,4.7,Ms,011 km S 49° W of Laoag City (Ilocos Norte),TECTONIC
61231338,2018,12,31,23,9,25,,2.86,126.65,,,,61,,4.7,Ms,314 km S 25° E of Sarangani (Davao Occidental),TECTONIC
61232794,2019,6,8,13,23,32,,9.65,127,,,,2,,4.7,Ms,098 km S 82° E of General Luna (Surigao Del Norte),TECTONIC
61233322,2019,3,19,8,1,22,,11.11,126.4,,,,33,,4.7,Ms,074 km N 83° E of Guiuan (Eastern Samar),TECTONIC
61233531,2019,3,11,18,36,42,,11.18,126.41,,,,25,,4.7,Ms,076 km N 78° E of Guiuan (Eastern Samar),TECTONIC
61233841,2019,3,1,20,51,0,,17.06,120.6,,,,100,,4.7,Ms,002 km N 70° W of Sigay (Ilocos Sur),TECTONIC
61234142,2019,5,20,6,52,37,,3.99,123.19,,,,590,,4.7,Ms,270 km S 24° W of Palimbang (Sultan Kudarat),TECTONIC
61234316,2019,5,15,13,28,25,,4.22,126.19,,,,15,,4.7,Ms,156 km S 30° E of Sarangani (Davao Occidental),TECTONIC
61234560,2019,5,8,3,0,59,,11.74,125.79,,,,5,,4.7,Ms,037 km S 88° E of San Julian (Eastern Samar),TECTONIC
61234685,2019,5,4,23,51,5,,3.97,126.38,,,,31,,4.7,Ms,191 km S 32° E of Sarangani (Davao Occidental),TECTONIC
61234769,2019,5,3,4,57,4,,5.15,125.97,,,,75,,4.7,Ms,064 km S 60° E of Sarangani (Davao Occidental),TECTONIC
61236299,2019,11,3,3,54,2,,19.09,121.2,,,,15,,4.7,Ms,035 km S 52° W of Calayan (Cagayan),TECTONIC
61236631,2019,10,31,17,35,29,,6.81,125.08,,,,7,,4.7,Ms,028 km S 81° E of Tulunan (Cotabato),TECTONIC
61236862,2019,10,30,20,35,48,,6.82,125,,,,9,,4.7,Ms,019 km S 80° E of Tulunan (Cotabato),TECTONIC
61237123,2019,10,29,8,46,2,,6.87,125.11,,,,1,,4.7,MLv,020 km N 70° E of Columbio (Sultan Kudarat),TECTONIC
61237474,2019,10,21,23,49,23,,8.32,126.22,,,,134,,4.7,Ms,017 km S 22° E of Tagbina (Surigao Del Sur),TECTONIC
61237721,2019,10,18,10,56,21,,6.78,124.97,,,,16,,4.7,Ms,018 km S 64° E of Tulunan (Cotabato),TECTONIC
61237863,2019,10,17,1,53,40,,6.78,125,,,,6,,4.7,ML,020 km S 69° E of Tulunan (North Cotabato),TECTONIC
61239034,2019,9,13,9,18,23,,15.05,122.21,,,,65,,4.7,Ms,034 km N 49° E of Burdeos (Quezon),TECTONIC
61239130,2019,9,9,17,17,8,,13.55,120.81,,,,181,,4.7,Ms,017 km N 72° W of Puerto Galera (Oriental Mindoro),TECTONIC
61240196,2020,4,13,6,44,25,,3.83,125.13,,,,50,,4.7,Ms,182 km S 12° W of Sarangani (Davao Occidental),TECTONIC
61241016,2020,8,23,18,3,34,,4.88,124.3,,,,510,,4.7,Ms,127 km S 16° W of Kiamba (Sarangani),TECTONIC
61241504,2020,8,15,3,11,53,,5.79,123.99,,,,563,,4.7,Ms,053 km S 26° W of Palimbang (Sultan Kudarat),TECTONIC
61246239,2020,7,14,6,15,34,,13.84,119.89,,,,8,,4.7,Ms,026 km S 86° W of Lubang (Occidental Mindoro),TECTONIC
61246409,2020,7,9,18,51,48,,6.63,125.21,,,,12,,4.7,Ms,003 km S 12° W of Kiblawan (Davao Del Sur),TECTONIC
61246460,2020,7,8,0,28,12,,15.16,119.94,,,,70,,4.7,Mw,013 km N 88° W of Cabangan (Zambales),TECTONIC
61247075,2020,6,21,18,6,22,,10.46,123.07,,,,10,,4.7,ML,016 km N 77° E of La Carlota City (Negros Occidental),VOLCANIC-TECTONIC
61247095,2020,6,20,17,1,56,,10.46,123.07,,,,9,,4.7,ML,016 km N 76° E of La Carlota City (Negros Occidental),VOLCANIC-TECTONIC
61248667,2020,3,14,10,51,1,,11.57,126.75,,,,27,,4.7,Ms,126 km N 78° E of Hernani (Eastern Samar),TECTONIC
61248843,2020,3,8,17,4,30,,11.92,125.82,,,,9,,4.7,Mw,039 km S 70° E of Dolores (Eastern Samar),TECTONIC
61250205,2020,5,4,14,12,40,,11.14,121.71,,,,15,,4.7,Mw,039 km S 81° W of Barbaza (Antique),TECTONIC
61251183,2020,11,3,17,59,7,,20.88,121.99,,,,101,,4.7,Ms,025 km N 78° E of Itbayat (Batanes),TECTONIC
61252424,2020,9,30,0,49,41,,19.78,122.45,,,,28,,4.7,Ms,064 km N 62° E of Babuyan Island (Calayan) (Cagayan),TECTONIC
61252650,2020,9,24,14,31,15,,9.32,126.78,,,,17,,4.7,Ms,067 km N 55° E of Bayabas (Surigao Del Sur),TECTONIC
61252688,2020,9,23,22,19,45,,9.33,126.9,,,,10,,4.7,Mw,078 km N 59° E of Bayabas (Surigao Del Sur),TECTONIC
61252821,2020,9,20,8,14,15,,5.41,126.55,,,,96,,4.7,Ms,115 km S 61° E of Jose Abad Santos (Davao Occidental),TECTONIC
61253078,2020,9,13,0,41,43,,3.96,126.55,,,,15,,4.7,Ms,204 km S 38° E of Sarangani (Davao Occidental),TECTONIC
61253507,2021,4,29,14,33,1,,21.46,121.69,,,,1,,4.7,Ms,076 km N 12° W of Itbayat (Batanes),TECTONIC
61253908,2021,4,14,16,39,22,,10.06,126.63,,,,8,,4.7,Ms,061 km N 86° E of Burgos (Surigao Del Norte),TECTONIC
61254345,2021,8,30,11,28,1,,12.78,121.39,,,,9,,4.7,Mw,011 km N 75° W of Bongabong (Oriental Mindoro),TECTONIC
61254448,2021,8,26,20,39,40,,5.46,126.51,,,,76,,4.7,Mw,108 km S 62° E of Jose Abad Santos (Davao Occidental),TECTONIC
61255429,2021,8,8,13,35,55,,2.04,127.3,,,,21,,4.7,Ms,396 km S 30° E of Sarangani (Davao Occidental),TECTONIC
61255530,2021,8,4,19,11,30,,4.71,127.76,,,,99,,4.7,Ms,270 km S 60° E of Jose Abad Santos (Davao Occidental),TECTONIC
61255533,2021,8,4,16,56,44,,5.04,125.34,,,,29,,4.7,Ms,043 km S 13° W of Sarangani (Davao Occidental),TECTONIC
61255943,2021,12,19,6,27,6,,15.56,119.91,,,,27,,4.7,Ms,009 km N 75° W of Masinloc (Zambales),TECTONIC
61256500,2021,2,25,2,55,25,,16.11,119.08,,,,5,,4.7,Ms,076 km S 90° W of Agno (Pangasinan),TECTONIC
61257555,2021,1,20,1,27,59,,9.12,125.67,,,,15,,4.7,Ms,011 km N 49° E of Remedios T. Romualdez (Agusan Del Norte),TECTONIC
61258755,2021,7,10,18,45,18,,6.51,124,,,,45,,4.7,Mw,008 km S 47° W of Kalamansig (Sultan Kudarat),TECTONIC
61259119,2021,6,29,23,36,17,,4.02,125.75,,,,189,,4.7,Ms,159 km S 13° E of Sarangani (Davao Occidental),TECTONIC
61259909,2021,6,14,14,59,43,,7.73,124.85,,,,4,,4.7,Ms,016 km N 24° W of Kadingilan (Bukidnon),TECTONIC
61260010,2021,6,11,21,37,54,,5.98,126.25,,,,90,,4.7,Ms,068 km N 83° E of Jose Abad Santos (Davao Occidental),TECTONIC
61261157,2021,3,15,11,20,9,,15.19,119.84,,,,26,,4.7,Mw,021 km S 44° W of Iba (Zambales),TECTONIC
61261356,2021,3,7,4,43,23,,4.63,125.68,,,,121,,4.7,Ms,091 km S 19° E of Sarangani (Davao Occidental),TECTONIC
61261708,2021,5,24,19,46,3,,5.73,124.99,,,,38,,4.7,Mw,015 km S 02° W of Maasim (Sarangani),TECTONIC
61262064,2021,5,12,11,15,4,,15.96,120.98,,,,6,,4.7,Mw,009 km N 89° W of Carranglan (Nueva Ecija),TECTONIC
61262552,2021,11,26,15,47,40,,10.17,126.43,,,,10,,4.7,Ms,043 km N 67° E of Burgos (Surigao Del Norte),TECTONIC
61263161,2021,11,7,18,9,19,,10.02,125.41,,,,202,,4.7,Mw,018 km S 90° W of San Jose (Dinagat Islands),TECTONIC
61263457,2021,10,29,4,33,31,,5.28,125.63,,,,175,,4.7,Ms,027 km S 57° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61264418,2021,10,2,23,33,33,,12.86,120.83,,,,4,,4.7,Mw,006 km N 75° E of Sablayan (Occidental Mindoro),TECTONIC
61264819,2021,9,22,19,47,5,,13.24,120.46,,,,31,,4.7,Mw,015 km N 85° W of Mamburao (Occidental Mindoro),TECTONIC
61264924,2021,9,19,20,49,10,,11.04,122.11,,,,15,,4.7,Ms,004 km N 30° W of Valderrama (Antique),TECTONIC
61265002,2021,9,17,12,43,46,,4.36,126.24,,,,23,,4.7,Ms,148 km S 38° E of Sarangani (Davao Occidental),TECTONIC
61265327,2021,9,7,2,29,25,,5.35,126.81,,,,1,,4.7,Ms,143 km S 64° E of Jose Abad Santos (Davao Occidental),TECTONIC
61266588,2022,4,3,18,36,9,,9.19,126.78,,,,9,,4.7,Mw,060 km N 66° E of Bayabas (Surigao Del Sur),TECTONIC
61266656,2022,4,2,8,43,34,,2.87,127.36,,,,93,,4.7,Ms,354 km S 37° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61266896,2022,8,28,10,0,24,,8.69,127.02,,,,1,,4.7,Mw,080 km S 82° E of Marihatag (Surigao Del Sur),TECTONIC
61267548,2022,8,16,7,13,5,,10.29,125.74,,,,20,,4.7,Mw,019 km S 65° E of Loreto (Dinagat Islands),TECTONIC
61267637,2022,8,14,13,4,37,,4.46,126.22,,,,14,,4.7,Ms,138 km S 40° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61268047,2022,8,7,11,17,11,,13.61,120.62,,,,134,,4.7,Mw,021 km N 32° W of Abra De Ilog (Occidental Mindoro),TECTONIC
61269037,2022,12,14,19,44,29,,12.39,124.55,,,,109,,4.7,Ms,013 km N 39° W of Lope De Vega (Northern Samar),TECTONIC
61269209,2022,12,9,5,6,39,,7.1,123.7,,,,29,,4.7,Mw,035 km N 84° W of Datu Blah T. Sinsuat (Maguindanao Del Norte),TECTONIC
61269541,2022,2,24,22,19,34,,5.92,126.61,,,,49,,4.7,Ms,101 km S 36° E of Governor Generoso (Davao Oriental),TECTONIC
61269580,2022,2,23,13,54,37,,8.4,126.72,,,,19,,4.7,Mw,042 km N 86° E of Hinatuan (Surigao Del Sur),TECTONIC
61270209,2022,1,28,4,56,14,,6.09,126.81,,,,14,,4.7,Ms,102 km S 53° E of Governor Generoso (Davao Oriental),TECTONIC
61270943,2022,7,31,11,27,37,,17.45,120.53,,,,4,,4.7,Mw,008 km S 75° W of San Isidro (Abra),TECTONIC
61271185,2022,7,29,13,38,51,,17.72,120.48,,,,5,,4.7,Mw,007 km N 62° E of Magsingal (Ilocos Sur),TECTONIC
61271681,2022,7,27,3,28,38,,17.58,120.69,,,,11,,4.7,Ms,005 km S 45° E of Tayum (Abra),TECTONIC
61272187,2022,7,15,8,36,56,,15.56,119.89,,,,25,,4.7,Mw,008 km N 70° W of Masinloc (Zambales),TECTONIC
61272297,2022,7,12,4,54,41,,3.49,126.05,,,,84,,4.7,Ms,222 km S 18° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61272415,2022,7,9,1,8,35,,5.25,126.76,,,,17,,4.7,Ms,144 km S 59° E of Jose Abad Santos (Davao Occidental),TECTONIC
61272594,2022,7,3,13,42,58,,13.75,119.65,,,,29,,4.7,Mw,052 km S 77° W of Lubang (Occidental Mindoro),TECTONIC
61274704,2022,3,14,15,22,52,,14.07,119.17,,,,32,,4.7,Mw,106 km N 77° W of Lubang (Occidental Mindoro),TECTONIC
61275045,2022,3,5,22,40,30,,3.65,125.66,,,,64,,4.7,Ms,189 km S 05° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61276165,2022,5,2,21,51,49,,2.64,128.33,,,,257,,4.7,Ms,445 km S 46° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61277727,2022,10,26,9,12,41,,17.93,120.76,,,,5,,4.7,Ms,011 km N 78° E of Nueva Era (Ilocos Norte),TECTONIC
61278211,2022,10,17,1,57,46,,11.05,125.42,,,,74,,4.7,Mw,009 km S 21° W of Giporlos (Eastern Samar),TECTONIC
61278513,2022,10,6,20,16,53,,9.63,121.5,,,,33,,4.7,Ms,033 km N 79° E of Cagayancillo (Palawan),TECTONIC
61279526,2022,9,9,23,12,42,,10.28,126.14,,,,20,,4.7,Ms,030 km N 13° E of Burgos (Surigao Del Norte),TECTONIC
61280285,2023,4,21,11,16,3,,2.68,126.68,,,,120,,4.7,Ms,333 km S 25° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
61281384,2023,2,20,9,47,27,,3.36,123.97,,,,408,,4.7,Ms,278 km S 35° W of Balut Island (Municipality Of Sarangani) (Davao Occidental),TECTONIC
