eventID,originID,magnitudeID,value,sigma,magType,magAgency
203954,00084287,00084287|TAP|2.80|ML,2.8,0.0,ML,TAP
203964,450728,450728|NEIC|4.50|mb,4.5,0.0,mb,NEIC
203964,450729,450729|BJI|4.40|mb,4.4,0.0,mb,BJI
203964,450730,450730|ISC|4.50|mb,4.5,0.4,mb,ISC
203964,450730,450730|ISC|4.00|MS,4.0,0.1,MS,ISC
203986,00084290,00084290|TAP|3.10|ML,3.1,0.0,ML,TAP
204016,00084295,00084295|TAP|3.20|ML,3.2,0.0,ML,TAP
204045,450911,450911|NEIC|4.40|mb,4.4,0.0,mb,NEIC
204045,450912,450912|BJI|4.10|mb,4.1,0.0,mb,BJI
204045,450912,450912|BJI|4.30|MS,4.3,0.0,MS,BJI
204045,450913,450913|ISC|3.90|MS,3.9,0.1,MS,ISC
204072,450967,450967|BJI|4.80|mb,4.8,0.0,mb,BJI
204072,450967,450967|BJI|4.20|MS,4.2,0.0,MS,BJI
204072,450968,450968|NEIC|4.70|mb,4.7,0.0,mb,NEIC
204072,450969,450969|MAN|4.20|mL,4.2,0.0,mL,MAN
204072,450970,450970|ISC|4.70|mb,4.7,0.2,mb,ISC
204072,450970,450970|ISC|4.20|MS,4.2,0.2,MS,ISC
204130,451091,451091|MOS|5.50|mb,5.5,0.0,mb,MOS
204130,451091,451091|MOS|4.70|MS,4.7,0.0,MS,MOS
204130,451092,451092|NEIC|5.10|mb,5.1,0.0,mb,NEIC
204130,451093,451093|BJI|5.00|mb,5.0,0.0,mb,BJI
204130,451093,451093|BJI|4.80|MS,4.8,0.0,MS,BJI
204130,05197822,05197822|GCMT|5.20|MW,5.2,0.0,MW,GCMT
204130,451095,451095|MAN|4.60|mL,4.6,0.0,mL,MAN
204130,451096,451096|ISC|5.20|mb,5.2,0.2,mb,ISC
204130,451096,451096|ISC|4.70|MS,4.7,0.1,MS,ISC
204209,00084299,00084299|TAP|3.30|ML,3.3,0.0,ML,TAP
204227,00084301,00084301|TAP|4.30|ML,4.3,0.0,ML,TAP
204228,00084302,00084302|TAP|3.90|ML,3.9,0.0,ML,TAP
204232,00084303,00084303|TAP|3.90|ML,3.9,0.0,ML,TAP
204279,451402,451402|NEIC|5.80|mb,5.8,0.0,mb,NEIC
204279,451402,451402|NEIC|5.20|MSZ,5.2,0.0,MSZ,NEIC
204279,451403,451403|MOS|6.30|mb,6.3,0.0,mb,MOS
204279,451403,451403|MOS|5.00|MS,5.0,0.0,MS,MOS
204279,451404,451404|BJI|5.80|mb,5.8,0.0,mb,BJI
204279,451404,451404|BJI|4.90|MS,4.9,0.0,MS,BJI
204279,451405,451405|MAN|5.70|mL,5.7,0.0,mL,MAN
204279,00450895,00450895|EUROP|5.70|mb,5.7,0.0,mb,EUROP
204279,05197826,05197826|GCMT|5.60|MW,5.6,0.0,MW,GCMT
204279,451409,451409|ISC|5.80|mb,5.8,0.2,mb,ISC
204279,451409,451409|ISC|5.20|MS,5.2,0.2,MS,ISC
204304,451459,451459|ISC|4.50|mb,4.5,0.1,mb,ISC
204373,00084309,00084309|TAP|4.10|ML,4.1,0.0,ML,TAP
204373,451605,451605|JMA|3.20|UK,3.2,0.0,UK,JMA
204380,451618,451618|BJI|4.40|mb,4.4,0.0,mb,BJI
204380,451618,451618|BJI|4.20|mL,4.2,0.0,mL,BJI
204380,451618,451618|BJI|4.40|Ms,4.4,0.0,Ms,BJI
204380,451619,451619|NEIC|4.50|mb,4.5,0.0,mb,NEIC
204380,00084310,00084310|TAP|4.90|ML,4.9,0.0,ML,TAP
204380,451622,451622|ISC|4.70|mb,4.7,0.1,mb,ISC
204438,451750,451750|JMA|2.80|UK,2.8,0.0,UK,JMA
204480,451851,451851|MAN|4.40|mL,4.4,0.0,mL,MAN
204480,451852,451852|NEIC|4.70|mb,4.7,0.0,mb,NEIC
204480,451853,451853|ISC|4.70|mb,4.7,0.5,mb,ISC
204505,451908,451908|ISC|4.50|mb,4.5,0.1,mb,ISC
204531,451962,451962|NEIC|4.60|mb,4.6,0.0,mb,NEIC
204531,451963,451963|BJI|4.50|mb,4.5,0.0,mb,BJI
204531,451964,451964|ISC|4.60|mb,4.6,0.3,mb,ISC
204600,00084324,00084324|TAP|3.60|ML,3.6,0.0,ML,TAP
204629,00084325,00084325|TAP|3.90|ML,3.9,0.0,ML,TAP
204630,00084326,00084326|TAP|3.60|ML,3.6,0.0,ML,TAP
204639,452165,452165|MOS|5.80|mb,5.8,0.0,mb,MOS
204639,452167,452167|MAN|4.20|mL,4.2,0.0,mL,MAN
204639,452168,452168|BJI|5.20|mb,5.2,0.0,mb,BJI
204639,452169,452169|NEIC|5.10|mb,5.1,0.0,mb,NEIC
204639,452171,452171|ISC|5.10|mb,5.1,0.3,mb,ISC
204676,00084327,00084327|TAP|3.70|ML,3.7,0.0,ML,TAP
204750,00084329,00084329|TAP|3.30|ML,3.3,0.0,ML,TAP
204793,452477,452477|BJI|5.50|mb,5.5,0.0,mb,BJI
204793,452477,452477|BJI|4.90|MS,4.9,0.0,MS,BJI
204793,452478,452478|MAN|5.10|mL,5.1,0.0,mL,MAN
204793,452479,452479|NEIC|5.40|mb,5.4,0.0,mb,NEIC
204793,452479,452479|NEIC|4.80|MSZ,4.8,0.0,MSZ,NEIC
204793,452480,452480|MOS|5.60|mb,5.6,0.0,mb,MOS
204793,452480,452480|MOS|4.70|MS,4.7,0.0,MS,MOS
204793,05197838,05197838|GCMT|5.10|MW,5.1,0.0,MW,GCMT
204793,452482,452482|ISC|5.30|mb,5.3,0.2,mb,ISC
204793,452482,452482|ISC|4.80|MS,4.8,0.2,MS,ISC
204814,452527,452527|JMA|3.60|UK,3.6,0.0,UK,JMA
204828,00084335,00084335|TAP|3.60|ML,3.6,0.0,ML,TAP
204897,452699,452699|JMA|2.30|UK,2.3,0.0,UK,JMA
205028,00084344,00084344|TAP|3.00|ML,3.0,0.0,ML,TAP
205033,00084346,00084346|TAP|3.20|ML,3.2,0.0,ML,TAP
205207,00084354,00084354|TAP|3.20|ML,3.2,0.0,ML,TAP
205215,453332,453332|MOS|5.90|mb,5.9,0.0,mb,MOS
205215,453332,453332|MOS|5.20|MS,5.2,0.0,MS,MOS
205215,453333,453333|MAN|5.10|mL,5.1,0.0,mL,MAN
205215,453334,453334|NEIC|5.30|mb,5.3,0.0,mb,NEIC
205215,453334,453334|NEIC|5.10|MSZ,5.1,0.0,MSZ,NEIC
205215,453335,453335|BJI|5.10|mb,5.1,0.0,mb,BJI
205215,453335,453335|BJI|4.90|MS,4.9,0.0,MS,BJI
205215,05197850,05197850|GCMT|5.40|MW,5.4,0.0,MW,GCMT
205215,453338,453338|ISC|5.40|mb,5.4,0.3,mb,ISC
205215,453338,453338|ISC|5.10|MS,5.1,0.2,MS,ISC
205332,00084355,00084355|TAP|3.20|ML,3.2,0.0,ML,TAP
205368,00084357,00084357|TAP|3.00|ML,3.0,0.0,ML,TAP
205394,453705,453705|BJI|4.20|mb,4.2,0.0,mb,BJI
205394,453706,453706|NEIC|4.90|mb,4.9,0.0,mb,NEIC
205394,453707,453707|ISC|4.90|mb,4.9,0.1,mb,ISC
205415,453747,453747|NEIC|4.40|mb,4.4,0.0,mb,NEIC
205415,453748,453748|ISC|4.40|mb,4.4,0.2,mb,ISC
205417,453753,453753|MOS|5.20|mb,5.2,0.0,mb,MOS
205417,453754,453754|BJI|4.40|mb,4.4,0.0,mb,BJI
205417,453755,453755|NEIC|5.10|mb,5.1,0.0,mb,NEIC
205417,453756,453756|MAN|4.90|mL,4.9,0.0,mL,MAN
205417,453757,453757|ISC|4.90|mb,4.9,0.5,mb,ISC
196070,434750,434750|ISC|4.70|mb,4.7,0.1,mb,ISC
196080,434770,434770|BJI|4.50|mb,4.5,0.0,mb,BJI
196080,434771,434771|NEIC|4.80|mb,4.8,0.0,mb,NEIC
196080,01172826,01172826|ISC|5.00|mb,5.0,0.2,mb,ISC
196080,01172826,01172826|ISC|4.30|MS,4.3,0.2,MS,ISC
196141,00062615,00062615|TAP|3.40|ML,3.4,0.0,ML,TAP
196159,00062616,00062616|TAP|3.90|ML,3.9,0.0,ML,TAP
196188,00062618,00062618|TAP|3.00|ML,3.0,0.0,ML,TAP
196214,00062620,00062620|TAP|3.10|ML,3.1,0.0,ML,TAP
196243,435080,435080|JMA|2.50|UK,2.5,0.0,UK,JMA
196322,435240,435240|ISC|4.50|mb,4.5,0.1,mb,ISC
196449,435499,435499|MAN|5.20|mL,5.2,0.0,mL,MAN
196449,435500,435500|NEIC|4.80|mb,4.8,0.0,mb,NEIC
196449,435501,435501|MOS|5.30|mb,5.3,0.0,mb,MOS
196449,435502,435502|BJI|4.70|mb,4.7,0.0,mb,BJI
196449,435502,435502|BJI|5.20|MS,5.2,0.0,MS,BJI
196449,435503,435503|ISC|4.80|mb,4.8,0.3,mb,ISC
196449,435503,435503|ISC|4.20|MS,4.2,0.2,MS,ISC
196474,435551,435551|NEIC|4.70|mb,4.7,0.0,mb,NEIC
196474,435552,435552|ISC|4.60|mb,4.6,0.0,mb,ISC
196518,435636,435636|NEIC|4.40|mb,4.4,0.0,mb,NEIC
196518,435637,435637|ISC|4.30|mb,4.3,0.1,mb,ISC
196561,00062637,00062637|TAP|3.00|ML,3.0,0.0,ML,TAP
196582,435776,435776|MAN|4.10|mL,4.1,0.0,mL,MAN
196582,435777,435777|BJI|4.70|mb,4.7,0.0,mb,BJI
196582,435778,435778|NEIC|4.50|mb,4.5,0.0,mb,NEIC
196582,435779,435779|ISC|4.50|mb,4.5,0.3,mb,ISC
196582,435779,435779|ISC|4.10|MS,4.1,0.1,MS,ISC
196583,00062640,00062640|TAP|3.00|ML,3.0,0.0,ML,TAP
196591,00062642,00062642|TAP|3.50|ML,3.5,0.0,ML,TAP
196600,435807,435807|ISC|4.60|mb,4.6,0.2,mb,ISC
196630,00062644,00062644|TAP|3.40|ML,3.4,0.0,ML,TAP
196656,00062648,00062648|TAP|3.10|ML,3.1,0.0,ML,TAP
196697,00062653,00062653|TAP|3.80|ML,3.8,0.0,ML,TAP
196712,436004,436004|NEIC|5.00|mb,5.0,0.0,mb,NEIC
196712,436005,436005|BJI|4.90|mb,4.9,0.0,mb,BJI
196712,436006,436006|ISC|5.00|mb,5.0,0.1,mb,ISC
196712,436006,436006|ISC|4.30|MS,4.3,0.1,MS,ISC
196748,00062661,00062661|TAP|3.00|ML,3.0,0.0,ML,TAP
196751,00062662,00062662|TAP|3.00|ML,3.0,0.0,ML,TAP
196822,436226,436226|NEIC|4.70|mb,4.7,0.0,mb,NEIC
196822,436227,436227|ISC|4.70|mb,4.7,0.2,mb,ISC
196852,00062670,00062670|TAP|3.30|ML,3.3,0.0,ML,TAP
196859,436299,436299|NEIC|4.40|mb,4.4,0.0,mb,NEIC
196859,436300,436300|ISC|4.40|mb,4.4,0.4,mb,ISC
196881,00062672,00062672|TAP|3.70|ML,3.7,0.0,ML,TAP
196910,436401,436401|MAN|4.70|mL,4.7,0.0,mL,MAN
196910,436402,436402|NEIC|4.80|mb,4.8,0.0,mb,NEIC
196910,436403,436403|BJI|4.80|mb,4.8,0.0,mb,BJI
196910,436404,436404|ISC|4.80|mb,4.8,0.2,mb,ISC
196910,436404,436404|ISC|4.30|MS,4.3,0.1,MS,ISC
196986,00062677,00062677|TAP|3.80|ML,3.8,0.0,ML,TAP
197141,436859,436859|BJI|4.60|mb,4.6,0.0,mb,BJI
197141,436860,436860|NEIC|4.90|mb,4.9,0.0,mb,NEIC
197141,436861,436861|ISC|5.00|mb,5.0,0.2,mb,ISC
197196,436977,436977|JMA|2.40|UK,2.4,0.0,UK,JMA
197206,00062683,00062683|TAP|2.80|ML,2.8,0.0,ML,TAP
197311,00062692,00062692|TAP|3.00|ML,3.0,0.0,ML,TAP
197368,437360,437360|MAN|4.50|mL,4.5,0.0,mL,MAN
197368,437361,437361|NEIC|4.80|mb,4.8,0.0,mb,NEIC
197368,437362,437362|BJI|4.60|mb,4.6,0.0,mb,BJI
197368,437363,437363|ISC|4.80|mb,4.8,0.3,mb,ISC
197368,437363,437363|ISC|4.00|MS,4.0,0.1,MS,ISC
197421,00062713,00062713|TAP|3.30|ML,3.3,0.0,ML,TAP
197499,437622,437622|NEIC|4.90|mb,4.9,0.0,mb,NEIC
197499,01172837,01172837|ISC|4.50|mb,4.5,0.2,mb,ISC
197568,00062740,00062740|TAP|3.60|ML,3.6,0.0,ML,TAP
197613,437845,437845|MAN|4.60|mL,4.6,0.0,mL,MAN
197613,437846,437846|BJI|4.60|mb,4.6,0.0,mb,BJI
197613,437846,437846|BJI|4.50|MS,4.5,0.0,MS,BJI
197613,437847,437847|NEIC|4.50|mb,4.5,0.0,mb,NEIC
197613,437847,437847|NEIC|4.30|MSZ,4.3,0.0,MSZ,NEIC
197613,437848,437848|ISC|4.50|mb,4.5,0.1,mb,ISC
197613,437848,437848|ISC|4.40|MS,4.4,0.1,MS,ISC
197641,00062748,00062748|TAP|3.10|ML,3.1,0.0,ML,TAP
197702,00062759,00062759|TAP|3.30|ML,3.3,0.0,ML,TAP
197734,438100,438100|ISC|4.50|mb,4.5,0.2,mb,ISC
197774,438168,438168|NEIC|4.60|mb,4.6,0.0,mb,NEIC
197774,438169,438169|BJI|4.40|mb,4.4,0.0,mb,BJI
197774,438169,438169|BJI|4.20|mL,4.2,0.0,mL,BJI
197774,438169,438169|BJI|4.60|Ms,4.6,0.0,Ms,BJI
197774,00062770,00062770|TAP|4.90|ML,4.9,0.0,ML,TAP
197774,438171,438171|ISC|4.80|mb,4.8,0.3,mb,ISC
197774,438171,438171|ISC|4.40|MS,4.4,0.1,MS,ISC
197815,00062773,00062773|TAP|4.00|ML,4.0,0.0,ML,TAP
197845,438324,438324|MOS|4.90|mb,4.9,0.0,mb,MOS
197845,438325,438325|NEIC|5.10|mb,5.1,0.0,mb,NEIC
197845,438326,438326|BJI|4.90|mb,4.9,0.0,mb,BJI
197845,00062777,00062777|TAP|5.90|ML,5.9,0.0,ML,TAP
197845,438328,438328|ISC|4.80|mb,4.8,0.6,mb,ISC
197881,438396,438396|NEIC|5.00|mb,5.0,0.0,mb,NEIC
197881,438397,438397|BJI|4.90|mb,4.9,0.0,mb,BJI
197881,438398,438398|ISC|5.00|mb,5.0,0.2,mb,ISC
197908,438457,438457|NEIC|4.20|mb,4.2,0.0,mb,NEIC
197908,438458,438458|ISC|5.10|mb,5.1,0.2,mb,ISC
197958,00062794,00062794|TAP|3.50|ML,3.5,0.0,ML,TAP
197968,00062796,00062796|TAP|4.40|ML,4.4,0.0,ML,TAP
198016,438681,438681|NEIC|4.50|mb,4.5,0.0,mb,NEIC
198016,438682,438682|BJI|4.50|mb,4.5,0.0,mb,BJI
198016,438683,438683|ISC|4.50|mb,4.5,0.1,mb,ISC
198029,438703,438703|NEIC|5.20|mb,5.2,0.0,mb,NEIC
198029,438704,438704|BJI|5.20|mb,5.2,0.0,mb,BJI
198029,438705,438705|ISC|5.00|mb,5.0,0.2,mb,ISC
198030,00062813,00062813|TAP|3.00|ML,3.0,0.0,ML,TAP
198083,00062827,00062827|TAP|3.30|ML,3.3,0.0,ML,TAP
198122,00062837,00062837|TAP|3.20|ML,3.2,0.0,ML,TAP
198182,00062849,00062849|TAP|3.50|ML,3.5,0.0,ML,TAP
198189,00062852,00062852|TAP|3.60|ML,3.6,0.0,ML,TAP
198286,00062867,00062867|TAP|3.10|ML,3.1,0.0,ML,TAP
198289,439218,439218|NEIC|4.60|mb,4.6,0.0,mb,NEIC
198289,439218,439218|NEIC|4.20|MSZ,4.2,0.0,MSZ,NEIC
198289,439219,439219|BJI|4.30|mb,4.3,0.0,mb,BJI
198289,439220,439220|ISC|4.60|mb,4.6,0.1,mb,ISC
198289,439220,439220|ISC|4.10|MS,4.1,0.2,MS,ISC
198350,439339,439339|BJI|5.00|mb,5.0,0.0,mb,BJI
198350,439340,439340|NEIC|4.90|mb,4.9,0.0,mb,NEIC
198350,439341,439341|MAN|4.00|mL,4.0,0.0,mL,MAN
198350,439342,439342|ISC|5.00|mb,5.0,0.1,mb,ISC
198352,00062879,00062879|TAP|3.80|ML,3.8,0.0,ML,TAP
198375,00062886,00062886|TAP|3.20|ML,3.2,0.0,ML,TAP
198376,439386,439386|ISC|4.30|mb,4.3,0.2,mb,ISC
198424,439477,439477|BJI|4.90|mb,4.9,0.0,mb,BJI
198424,439478,439478|NEIC|4.70|mb,4.7,0.0,mb,NEIC
198424,439479,439479|ISC|4.70|mb,4.7,0.3,mb,ISC
198491,439622,439622|NEIC|5.60|mb,5.6,0.0,mb,NEIC
198491,439623,439623|BJI|5.40|mb,5.4,0.0,mb,BJI
198491,439624,439624|MOS|5.80|mb,5.8,0.0,mb,MOS
198491,05197906,05197906|GCMT|5.40|MW,5.4,0.0,MW,GCMT
198491,439626,439626|ISC|5.50|mb,5.5,0.3,mb,ISC
198544,00062911,00062911|TAP|3.30|ML,3.3,0.0,ML,TAP
198640,439917,439917|NEIC|4.70|mb,4.7,0.0,mb,NEIC
198640,439918,439918|ISC|4.70|mb,4.7,0.1,mb,ISC
198655,00062934,00062934|TAP|2.80|ML,2.8,0.0,ML,TAP
198683,439996,439996|BJI|4.70|mb,4.7,0.0,mb,BJI
198683,439997,439997|NEIC|4.90|mb,4.9,0.0,mb,NEIC
198683,439997,439997|NEIC|4.20|MSZ,4.2,0.0,MSZ,NEIC
198683,439998,439998|ISC|4.80|mb,4.8,0.2,mb,ISC
198691,00062939,00062939|TAP|3.80|ML,3.8,0.0,ML,TAP
198697,00062944,00062944|TAP|3.10|ML,3.1,0.0,ML,TAP
198706,00062947,00062947|TAP|3.30|ML,3.3,0.0,ML,TAP
198743,440106,440106|NEIC|4.60|mb,4.6,0.0,mb,NEIC
198743,440107,440107|ISC|4.60|mb,4.6,0.3,mb,ISC
198754,00062961,00062961|TAP|3.00|ML,3.0,0.0,ML,TAP
198775,440191,440191|MAN|4.20|mL,4.2,0.0,mL,MAN
198775,440192,440192|NEIC|4.80|mb,4.8,0.0,mb,NEIC
198775,440192,440192|NEIC|4.60|MSZ,4.6,0.0,MSZ,NEIC
198775,440193,440193|BJI|4.50|mb,4.5,0.0,mb,BJI
198775,440193,440193|BJI|4.70|MS,4.7,0.0,MS,BJI
198775,440194,440194|ISC|4.80|mb,4.8,0.3,mb,ISC
198775,440194,440194|ISC|4.50|MS,4.5,0.2,MS,ISC
198802,440258,440258|MAN|4.90|mL,4.9,0.0,mL,MAN
198802,440259,440259|BJI|5.00|mb,5.0,0.0,mb,BJI
198802,440259,440259|BJI|4.60|MS,4.6,0.0,MS,BJI
198802,440260,440260|NEIC|5.20|mb,5.2,0.0,mb,NEIC
198802,440260,440260|NEIC|4.60|MSZ,4.6,0.0,MSZ,NEIC
198802,440261,440261|MOS|5.70|mb,5.7,0.0,mb,MOS
198802,440263,440263|ISC|5.10|mb,5.1,0.2,mb,ISC
198802,440263,440263|ISC|4.60|MS,4.6,0.1,MS,ISC
198812,440282,440282|NEIC|4.60|mb,4.6,0.0,mb,NEIC
198812,440283,440283|ISC|4.60|mb,4.6,0.0,mb,ISC
198885,00062991,00062991|TAP|3.00|ML,3.0,0.0,ML,TAP
198919,00062996,00062996|TAP|3.00|ML,3.0,0.0,ML,TAP
199002,00063016,00063016|TAP|3.30|ML,3.3,0.0,ML,TAP
199007,00063022,00063022|TAP|3.10|ML,3.1,0.0,ML,TAP
199066,440801,440801|ISC|5.00|mb,5.0,0.1,mb,ISC
199133,00063058,00063058|TAP|3.90|ML,3.9,0.0,ML,TAP
199143,00063062,00063062|TAP|3.00|ML,3.0,0.0,ML,TAP
199150,00063064,00063064|TAP|3.70|ML,3.7,0.0,ML,TAP
199151,440974,440974|MOS|6.00|mb,6.0,0.0,mb,MOS
199151,440974,440974|MOS|5.10|MS,5.1,0.0,MS,MOS
199151,440975,440975|BJI|5.60|mb,5.6,0.0,mb,BJI
199151,440975,440975|BJI|5.10|MS,5.1,0.0,MS,BJI
199151,440976,440976|NEIC|5.70|mb,5.7,0.0,mb,NEIC
199151,440976,440976|NEIC|5.10|MSZ,5.1,0.0,MSZ,NEIC
199151,440976,440976|USGS;NEIC|5.90|Mw,5.9,0.0,Mw,USGS;NEIC
199151,5158612,5158612|NEIC|5.90|mw,5.9,0.0,mw,NEIC
199151,05197920,05197920|GCMT|5.60|MW,5.6,0.0,MW,GCMT
199151,00450913,00450913|EUROP|5.60|mb,5.6,0.0,mb,EUROP
199151,440979,440979|MAN|5.30|mL,5.3,0.0,mL,MAN
199151,440980,440980|ISC|5.80|mb,5.8,0.3,mb,ISC
199151,440980,440980|ISC|5.10|MS,5.1,0.2,MS,ISC
199156,440991,440991|NEIC|4.80|mb,4.8,0.0,mb,NEIC
199156,440991,440991|NEIC|4.60|MSZ,4.6,0.0,MSZ,NEIC
199156,440992,440992|ISC|4.80|mb,4.8,0.3,mb,ISC
199186,00063071,00063071|TAP|5.10|ML,5.1,0.0,ML,TAP
199186,441052,441052|NEIC|4.80|mb,4.8,0.0,mb,NEIC
199186,441053,441053|BJI|4.50|mb,4.5,0.0,mb,BJI
199186,441053,441053|BJI|4.50|mL,4.5,0.0,mL,BJI
199186,441053,441053|BJI|4.30|Ms,4.3,0.0,Ms,BJI
199186,441054,441054|JMA|4.10|UK,4.1,0.0,UK,JMA
199186,441055,441055|ISC|4.90|mb,4.9,0.2,mb,ISC
199248,00063081,00063081|TAP|3.10|ML,3.1,0.0,ML,TAP
199269,441223,441223|MAN|4.70|mL,4.7,0.0,mL,MAN
199269,441224,441224|NEIC|4.70|mb,4.7,0.0,mb,NEIC
199269,441225,441225|BJI|4.50|mb,4.5,0.0,mb,BJI
199269,441227,441227|ISC|4.70|mb,4.7,0.2,mb,ISC
199290,441271,441271|NEIC|4.30|mb,4.3,0.0,mb,NEIC
199290,441272,441272|ISC|4.30|mb,4.3,0.1,mb,ISC
199305,441301,441301|NEIC|4.70|mb,4.7,0.0,mb,NEIC
199305,441302,441302|ISC|4.50|mb,4.5,0.3,mb,ISC
199371,00063100,00063100|TAP|3.00|ML,3.0,0.0,ML,TAP
199375,441433,441433|NEIC|4.90|mb,4.9,0.0,mb,NEIC
199375,441434,441434|MAN|4.10|mL,4.1,0.0,mL,MAN
199375,441435,441435|ISC|4.80|mb,4.8,0.2,mb,ISC
199376,441437,441437|MOS|5.40|mb,5.4,0.0,mb,MOS
199376,441438,441438|BJI|4.70|mb,4.7,0.0,mb,BJI
199376,441439,441439|NEIC|5.10|mb,5.1,0.0,mb,NEIC
199376,441440,441440|MAN|5.10|mL,5.1,0.0,mL,MAN
199376,05197924,05197924|GCMT|5.40|MW,5.4,0.0,MW,GCMT
199376,441442,441442|ISC|5.10|mb,5.1,0.3,mb,ISC
199415,00063110,00063110|TAP|3.00|ML,3.0,0.0,ML,TAP
199420,00063113,00063113|TAP|3.60|ML,3.6,0.0,ML,TAP
199461,00063119,00063119|TAP|3.00|ML,3.0,0.0,ML,TAP
199473,00063122,00063122|TAP|3.10|ML,3.1,0.0,ML,TAP
199485,00063126,00063126|TAP|3.40|ML,3.4,0.0,ML,TAP
199493,00063130,00063130|TAP|3.50|ML,3.5,0.0,ML,TAP
199494,00063132,00063132|TAP|3.00|ML,3.0,0.0,ML,TAP
199495,441660,441660|JMA|3.00|UK,3.0,0.0,UK,JMA
199495,00063133,00063133|TAP|3.50|ML,3.5,0.0,ML,TAP
199502,00063137,00063137|TAP|3.50|ML,3.5,0.0,ML,TAP
199517,441711,441711|BJI|5.10|mb,5.1,0.0,mb,BJI
199517,441712,441712|NEIC|5.00|mb,5.0,0.0,mb,NEIC
199517,441713,441713|MAN|5.60|mL,5.6,0.0,mL,MAN
199517,441714,441714|ISC|4.90|mb,4.9,0.2,mb,ISC
199538,00063142,00063142|TAP|3.60|ML,3.6,0.0,ML,TAP
199549,00063145,00063145|TAP|4.10|ML,4.1,0.0,ML,TAP
199620,00063151,00063151|TAP|4.00|ML,4.0,0.0,ML,TAP
199649,00063153,00063153|TAP|4.50|ML,4.5,0.0,ML,TAP
199742,442180,442180|MAN|5.40|mL,5.4,0.0,mL,MAN
199742,442181,442181|NEIC|5.40|mb,5.4,0.0,mb,NEIC
199742,442181,442181|NEIC|4.80|MSZ,4.8,0.0,MSZ,NEIC
199742,442182,442182|MOS|5.80|mb,5.8,0.0,mb,MOS
199742,442182,442182|MOS|5.10|MS,5.1,0.0,MS,MOS
199742,442183,442183|BJI|5.40|mb,5.4,0.0,mb,BJI
199742,442183,442183|BJI|4.90|MS,4.9,0.0,MS,BJI
199742,442184,442184|ISC|5.40|mb,5.4,0.3,mb,ISC
199742,442184,442184|ISC|4.90|MS,4.9,0.1,MS,ISC
199821,00063185,00063185|TAP|3.10|ML,3.1,0.0,ML,TAP
199826,442334,442334|BJI|4.90|mb,4.9,0.0,mb,BJI
199826,442335,442335|NEIC|5.00|mb,5.0,0.0,mb,NEIC
199826,442336,442336|ISC|5.00|mb,5.0,0.2,mb,ISC
199865,442415,442415|MAN|4.40|mL,4.4,0.0,mL,MAN
199865,442416,442416|NEIC|4.90|mb,4.9,0.0,mb,NEIC
199865,442416,442416|NEIC|4.50|MSZ,4.5,0.0,MSZ,NEIC
199865,442417,442417|BJI|5.00|mb,5.0,0.0,mb,BJI
199865,442417,442417|BJI|4.60|MS,4.6,0.0,MS,BJI
199865,442418,442418|MOS|5.30|mb,5.3,0.0,mb,MOS
199865,442419,442419|ISC|5.00|mb,5.0,0.2,mb,ISC
199865,442419,442419|ISC|4.60|MS,4.6,0.2,MS,ISC
199877,442435,442435|NEIC|4.20|mb,4.2,0.0,mb,NEIC
199877,00063194,00063194|TAP|4.80|ML,4.8,0.0,ML,TAP
199877,442437,442437|BJI|4.50|mb,4.5,0.0,mb,BJI
199877,442437,442437|BJI|4.10|mL,4.1,0.0,mL,BJI
199877,442437,442437|BJI|4.10|Ms,4.1,0.0,Ms,BJI
199877,442438,442438|ISC|4.10|mb,4.1,0.2,mb,ISC
199878,00063199,00063199|TAP|3.40|ML,3.4,0.0,ML,TAP
199942,00063208,00063208|TAP|3.10|ML,3.1,0.0,ML,TAP
199967,00063214,00063214|TAP|3.30|ML,3.3,0.0,ML,TAP
200067,00063229,00063229|TAP|3.10|ML,3.1,0.0,ML,TAP
200140,00063242,00063242|TAP|3.00|ML,3.0,0.0,ML,TAP
200161,443042,443042|NEIC|4.10|mb,4.1,0.0,mb,NEIC
200161,443043,443043|BJI|3.90|mb,3.9,0.0,mb,BJI
200161,443043,443043|BJI|3.80|mL,3.8,0.0,mL,BJI
200161,00063245,00063245|TAP|4.50|ML,4.5,0.0,ML,TAP
200161,443045,443045|ISC|4.10|mb,4.1,0.1,mb,ISC
200170,00063253,00063253|TAP|3.10|ML,3.1,0.0,ML,TAP
200176,443074,443074|NEIC|4.80|mb,4.8,0.0,mb,NEIC
200176,443074,443074|NEIC|4.50|MSZ,4.5,0.0,MSZ,NEIC
200176,443075,443075|MOS|5.00|mb,5.0,0.0,mb,MOS
200176,443075,443075|MOS|4.70|MS,4.7,0.0,MS,MOS
200176,443076,443076|BJI|4.80|mb,4.8,0.0,mb,BJI
200176,443076,443076|BJI|3.70|mL,3.7,0.0,mL,BJI
200176,443076,443076|BJI|4.60|Ms,4.6,0.0,Ms,BJI
200176,443077,443077|ISC|4.80|mb,4.8,0.3,mb,ISC
200176,443077,443077|ISC|4.60|MS,4.6,0.1,MS,ISC
200184,00063256,00063256|TAP|3.70|ML,3.7,0.0,ML,TAP
200194,00063260,00063260|TAP|3.30|ML,3.3,0.0,ML,TAP
200231,443177,443177|ISC|4.30|mb,4.3,0.1,mb,ISC
200244,443195,443195|BJI|4.90|mb,4.9,0.0,mb,BJI
200244,443196,443196|NEIC|4.90|mb,4.9,0.0,mb,NEIC
